claim_filed,claim_amount,fraud_flag,settlement_days,vehicle_age,vehicle_type,fuel_type,vehicle_value,engine_capacity_cc,safety_rating_ncap,anti_theft_device,driver_age,driving_experience_years,annual_mileage,usage_type,credit_score_tier,speeding_violations_count,past_claims_count,coverage_tier,deductible_amount,no_claim_bonus_pct,annual_premium,risk_zone,parking_location
0,0.0,0,0,15,SEDAN,PETROL,5357.07,2460,4,1,27,5,13000,PERSONAL,GOOD,0,0,THIRD_PARTY,500,45,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,5,COMMERCIAL_VAN,DIESEL,18969.93,2900,5,0,45,12,5700,PERSONAL,GOOD,1,0,THIRD_PARTY,250,35,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,17,TRUCK,DIESEL,9681.62,1340,3,0,28,9,20700,PERSONAL,POOR,2,0,ZERO_DEP_PREMIUM,2000,25,321.69,RURAL,LOCKED_GARAGE
0,0.0,0,0,8,HATCHBACK,DIESEL,7158.98,2540,5,0,43,18,21900,PERSONAL,FAIR,4,0,COMPREHENSIVE,250,45,274.73,METROPOLITAN,STREET_PARKING
0,0.0,0,0,15,SEDAN,PETROL,4573.17,1220,1,0,48,18,14800,COMMUTE,EXCELLENT,1,1,COMPREHENSIVE,500,45,250.0,URBAN,STREET_PARKING
0,0.0,0,0,4,HATCHBACK,PETROL,11609.57,1430,2,1,51,30,12800,PERSONAL,GOOD,1,2,ZERO_DEP_PREMIUM,500,20,517.43,URBAN,STREET_PARKING
0,0.0,0,0,0,SEDAN,CNG,26084.81,1780,5,1,51,27,12200,COMMUTE,EXCELLENT,0,0,THIRD_PARTY,500,45,352.21,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,1,SUV,CNG,30415.71,2610,5,0,47,13,20200,PERSONAL,GOOD,0,0,COMPREHENSIVE,500,50,791.59,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,7,HATCHBACK,PETROL,8503.29,1780,4,0,27,7,7400,PERSONAL,GOOD,1,1,COMPREHENSIVE,500,35,262.55,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,18,COMMERCIAL_VAN,DIESEL,7387.97,1870,1,0,30,11,17600,COMMUTE,POOR,1,0,THIRD_PARTY,250,25,250.0,METROPOLITAN,STREET_PARKING
0,0.0,0,0,0,SUV,PETROL,30018.75,2150,5,1,30,7,11600,RIDESHARE,EXCELLENT,1,0,COMPREHENSIVE,250,0,1764.75,URBAN,STREET_PARKING
0,0.0,0,0,7,TRUCK,PETROL,26651.42,2960,5,1,41,12,11100,PERSONAL,EXCELLENT,0,0,COMPREHENSIVE,2000,35,549.64,SUBURBAN,STREET_PARKING
0,0.0,0,0,2,COMMERCIAL_VAN,PETROL,27001.34,1930,3,0,57,38,13100,PERSONAL,EXCELLENT,2,1,COMPREHENSIVE,500,35,771.12,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,17,SEDAN,ELECTRIC,4062.1,2260,3,0,32,12,15000,PERSONAL,EXCELLENT,5,0,THIRD_PARTY,2000,20,250.0,RURAL,LOCKED_GARAGE
0,0.0,0,0,12,SEDAN,PETROL,8556.18,1210,2,0,38,19,4700,COMMUTE,POOR,0,2,COMPREHENSIVE,250,20,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,14,HATCHBACK,PETROL,4000.0,800,1,1,59,25,7800,PERSONAL,GOOD,1,0,ZERO_DEP_PREMIUM,250,0,250.0,URBAN,STREET_PARKING
1,4278.05,0,17,13,HATCHBACK,PETROL,4278.05,2790,5,0,23,5,9900,RIDESHARE,GOOD,1,1,ZERO_DEP_PREMIUM,250,25,250.0,SUBURBAN,STREET_PARKING
1,2621.23,0,23,12,SUV,PETROL,7282.54,930,5,0,63,34,15800,PERSONAL,FAIR,0,1,THIRD_PARTY,250,35,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,14,HATCHBACK,PETROL,4000.0,1250,5,1,51,24,2100,PERSONAL,EXCELLENT,0,1,COMPREHENSIVE,250,0,250.0,RURAL,LOCKED_GARAGE
0,0.0,0,0,0,HATCHBACK,DIESEL,15500.96,1380,4,0,32,8,20000,PERSONAL,GOOD,2,0,COMPREHENSIVE,250,25,495.45,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,16,HATCHBACK,DIESEL,4000.0,1270,2,0,37,8,24000,PERSONAL,GOOD,2,0,ZERO_DEP_PREMIUM,1000,35,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,14,HATCHBACK,DIESEL,4000.0,1130,5,1,66,34,8700,PERSONAL,GOOD,0,0,COMPREHENSIVE,250,25,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,14,SEDAN,DIESEL,6091.04,1900,2,0,35,17,14000,PERSONAL,GOOD,3,0,ZERO_DEP_PREMIUM,500,45,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,7,SEDAN,ELECTRIC,13756.18,1910,5,1,52,22,20400,PERSONAL,EXCELLENT,1,0,ZERO_DEP_PREMIUM,1000,35,440.12,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,15,SEDAN,PETROL,6294.39,2000,5,0,71,51,13400,COMMUTE,EXCELLENT,1,0,COMPREHENSIVE,250,45,250.0,RURAL,PRIVATE_DRIVEWAY
1,5245.9,0,5,7,COMMERCIAL_VAN,PETROL,18808.13,1960,2,1,41,10,12000,PERSONAL,POOR,1,0,COMPREHENSIVE,500,0,550.8,SUBURBAN,LOCKED_GARAGE
1,4715.23,0,29,0,COMMERCIAL_VAN,HYBRID,30295.86,1330,5,0,42,13,19800,COMMUTE,FAIR,2,0,THIRD_PARTY,1000,0,624.3,URBAN,LOCKED_GARAGE
0,0.0,0,0,17,TRUCK,DIESEL,10517.35,2030,3,0,73,31,22100,PERSONAL,EXCELLENT,0,0,COMPREHENSIVE,500,20,298.76,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,4,SEDAN,DIESEL,16339.23,2330,5,1,27,6,10300,PERSONAL,EXCELLENT,2,1,THIRD_PARTY,2000,50,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,1,HATCHBACK,PETROL,11488.02,1260,5,1,42,18,10000,PERSONAL,EXCELLENT,0,0,COMPREHENSIVE,250,25,397.05,URBAN,LOCKED_GARAGE
1,3789.25,0,14,11,SEDAN,PETROL,8693.96,1250,3,1,48,27,17000,RIDESHARE,EXCELLENT,2,0,COMPREHENSIVE,500,20,547.59,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,4,SUV,PETROL,26728.29,2200,5,1,20,1,9900,PERSONAL,EXCELLENT,2,1,ZERO_DEP_PREMIUM,500,35,1197.15,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,16,SEDAN,HYBRID,6110.74,1590,5,1,26,4,7400,PERSONAL,POOR,2,0,COMPREHENSIVE,500,20,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,TRUCK,DIESEL,23657.15,1970,3,1,34,7,10100,COMMUTE,FAIR,1,1,COMPREHENSIVE,500,0,913.8,URBAN,LOCKED_GARAGE
1,5347.85,0,22,0,SEDAN,PETROL,21818.77,1280,4,0,48,24,7400,COMMERCIAL,GOOD,2,0,COMPREHENSIVE,500,20,910.81,URBAN,STREET_PARKING
0,0.0,0,0,18,HATCHBACK,PETROL,4000.0,2330,3,0,35,14,5600,PERSONAL,EXCELLENT,2,0,THIRD_PARTY,500,35,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,9,LUXURY_COUPE,PETROL,30492.66,2880,5,1,41,9,24400,COMMUTE,POOR,3,0,THIRD_PARTY,500,25,529.46,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,4,HATCHBACK,PETROL,11247.44,1750,3,1,53,16,5500,PERSONAL,FAIR,0,0,COMPREHENSIVE,1000,0,458.64,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,SEDAN,DIESEL,6006.93,840,2,1,50,30,14300,RIDESHARE,GOOD,1,0,THIRD_PARTY,1000,0,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,COMMERCIAL_VAN,PETROL,13536.87,1760,4,0,18,0,2000,RIDESHARE,FAIR,0,0,THIRD_PARTY,500,25,325.24,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,0,HATCHBACK,HYBRID,18787.46,1460,4,0,45,18,24200,COMMUTE,POOR,1,0,THIRD_PARTY,500,50,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,14,SUV,DIESEL,6556.29,1010,4,0,50,15,14400,PERSONAL,EXCELLENT,0,1,COMPREHENSIVE,1000,0,280.73,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,7,HATCHBACK,CNG,8772.04,1210,3,1,41,13,23800,PERSONAL,EXCELLENT,0,0,COMPREHENSIVE,500,45,250.0,METROPOLITAN,STREET_PARKING
0,0.0,0,0,13,COMMERCIAL_VAN,HYBRID,8937.66,2050,1,1,49,26,8800,PERSONAL,GOOD,0,0,ZERO_DEP_PREMIUM,500,25,348.85,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,17,SUV,CNG,8486.21,2410,2,0,53,26,29500,PERSONAL,POOR,1,0,COMPREHENSIVE,500,50,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,11,HATCHBACK,CNG,4888.54,910,5,1,47,21,6400,PERSONAL,FAIR,4,0,THIRD_PARTY,1000,35,250.0,URBAN,STREET_PARKING
0,0.0,0,0,12,SUV,PETROL,11553.15,990,1,1,41,20,17600,PERSONAL,EXCELLENT,1,0,THIRD_PARTY,250,20,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
1,10915.63,0,5,4,SEDAN,PETROL,16059.34,2050,4,1,46,23,2000,PERSONAL,FAIR,2,0,ZERO_DEP_PREMIUM,250,0,1081.85,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,4,TRUCK,PETROL,24562.37,2030,2,1,18,0,11000,PERSONAL,EXCELLENT,3,0,COMPREHENSIVE,1000,50,582.68,SUBURBAN,STREET_PARKING
0,0.0,0,0,7,SEDAN,DIESEL,15075.6,1960,3,1,62,42,13500,PERSONAL,EXCELLENT,2,1,COMPREHENSIVE,1000,25,480.11,URBAN,LOCKED_GARAGE
0,0.0,0,0,16,SUV,DIESEL,8638.03,1330,2,0,61,33,14000,PERSONAL,GOOD,0,1,COMPREHENSIVE,250,35,291.29,METROPOLITAN,STREET_PARKING
0,0.0,0,0,9,SUV,PETROL,14285.64,1980,5,1,60,20,10800,PERSONAL,EXCELLENT,0,0,THIRD_PARTY,500,25,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,SUV,HYBRID,20040.92,800,3,1,44,18,16600,COMMERCIAL,GOOD,0,1,ZERO_DEP_PREMIUM,1000,0,1087.23,SUBURBAN,STREET_PARKING
0,0.0,0,0,14,SUV,ELECTRIC,7443.19,1960,4,0,50,21,10600,PERSONAL,GOOD,1,0,THIRD_PARTY,500,0,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,16,HATCHBACK,DIESEL,4000.0,800,4,0,44,23,23400,PERSONAL,POOR,0,0,COMPREHENSIVE,2000,20,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,17,SUV,PETROL,8731.93,2200,2,0,47,28,17100,RIDESHARE,EXCELLENT,1,1,THIRD_PARTY,250,0,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,5,SEDAN,PETROL,17481.04,1580,2,1,61,23,5300,PERSONAL,EXCELLENT,0,1,COMPREHENSIVE,500,20,590.39,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,13,TRUCK,DIESEL,10397.74,2590,3,1,18,0,16600,RIDESHARE,EXCELLENT,0,0,ZERO_DEP_PREMIUM,250,20,673.38,URBAN,STREET_PARKING
1,2899.16,0,21,11,LUXURY_COUPE,PETROL,25588.35,2650,1,1,48,22,13600,COMMUTE,POOR,1,0,COMPREHENSIVE,1000,0,1032.14,URBAN,PRIVATE_DRIVEWAY
1,3557.44,0,28,8,SUV,DIESEL,18166.65,800,4,0,30,11,2000,COMMUTE,GOOD,5,1,THIRD_PARTY,250,25,415.09,METROPOLITAN,STREET_PARKING
0,0.0,0,0,7,SUV,PETROL,20257.16,2490,5,1,26,4,23900,COMMERCIAL,GOOD,2,0,THIRD_PARTY,250,35,403.5,URBAN,STREET_PARKING
0,0.0,0,0,2,SEDAN,PETROL,16413.85,1820,5,1,40,18,7400,PERSONAL,POOR,2,0,THIRD_PARTY,500,50,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,5,SEDAN,PETROL,16884.88,2090,5,1,24,6,14700,PERSONAL,EXCELLENT,2,0,COMPREHENSIVE,500,45,409.32,SUBURBAN,STREET_PARKING
1,2635.82,0,21,10,SUV,DIESEL,12368.72,1080,5,0,24,4,16500,PERSONAL,FAIR,6,0,COMPREHENSIVE,1000,0,500.03,SUBURBAN,LOCKED_GARAGE
1,1266.32,0,9,16,COMMERCIAL_VAN,PETROL,8113.24,1760,2,1,19,1,14100,PERSONAL,GOOD,1,0,COMPREHENSIVE,500,20,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,16,HATCHBACK,CNG,4000.0,800,5,0,35,14,19100,COMMERCIAL,EXCELLENT,2,0,COMPREHENSIVE,500,50,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,3,SUV,PETROL,22551.33,1700,5,0,49,13,19700,PERSONAL,GOOD,0,0,COMPREHENSIVE,250,45,586.93,URBAN,LOCKED_GARAGE
0,0.0,0,0,12,LUXURY_COUPE,CNG,22025.64,1890,1,1,54,26,15200,PERSONAL,GOOD,0,2,ZERO_DEP_PREMIUM,250,0,1188.5,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SUV,PETROL,30056.73,4500,2,1,70,33,7800,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,250,20,950.38,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,SEDAN,PETROL,7573.12,1990,1,0,36,8,14700,RIDESHARE,GOOD,2,0,COMPREHENSIVE,1000,0,538.37,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,SUV,CNG,19143.17,2470,2,1,53,33,21600,COMMERCIAL,FAIR,2,0,ZERO_DEP_PREMIUM,2000,0,1221.47,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,SEDAN,DIESEL,12619.85,1440,4,0,45,19,13100,RIDESHARE,GOOD,0,0,THIRD_PARTY,250,45,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,13,COMMERCIAL_VAN,DIESEL,8854.71,1860,5,1,44,24,4500,COMMUTE,GOOD,2,1,THIRD_PARTY,250,0,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,SUV,DIESEL,20426.75,2190,5,1,47,16,21400,RIDESHARE,POOR,1,0,ZERO_DEP_PREMIUM,250,0,1754.6,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,15,HATCHBACK,PETROL,4000.0,900,3,0,53,21,11000,PERSONAL,FAIR,1,0,COMPREHENSIVE,500,20,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,10,SUV,ELECTRIC,13364.25,1160,5,0,49,31,19700,PERSONAL,FAIR,0,0,COMPREHENSIVE,500,35,301.81,RURAL,STREET_PARKING
0,0.0,0,0,18,COMMERCIAL_VAN,PETROL,6287.64,2230,1,0,36,13,10400,PERSONAL,FAIR,0,0,ZERO_DEP_PREMIUM,1000,0,310.48,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,HATCHBACK,ELECTRIC,4000.0,1460,3,0,50,20,17300,COMMERCIAL,POOR,0,0,COMPREHENSIVE,250,45,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,5,SUV,CNG,24099.17,1110,4,1,33,13,12300,PERSONAL,GOOD,2,0,ZERO_DEP_PREMIUM,250,45,984.1,METROPOLITAN,LOCKED_GARAGE
1,6023.51,0,5,14,SEDAN,HYBRID,6023.51,1190,5,0,50,14,10000,COMMERCIAL,EXCELLENT,0,0,COMPREHENSIVE,250,35,256.06,URBAN,STREET_PARKING
0,0.0,0,0,7,COMMERCIAL_VAN,ELECTRIC,16479.05,810,5,0,44,22,17200,PERSONAL,POOR,0,0,ZERO_DEP_PREMIUM,250,45,482.81,RURAL,PRIVATE_DRIVEWAY
1,4640.26,0,16,10,HATCHBACK,DIESEL,6492.98,800,3,0,18,0,8800,PERSONAL,GOOD,2,2,COMPREHENSIVE,2000,25,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,2,SUV,DIESEL,27884.59,800,3,1,40,9,2700,COMMERCIAL,GOOD,1,0,COMPREHENSIVE,1000,0,1068.41,SUBURBAN,STREET_PARKING
0,0.0,0,0,2,COMMERCIAL_VAN,PETROL,29001.33,1630,3,1,55,37,18700,RIDESHARE,GOOD,0,1,ZERO_DEP_PREMIUM,2000,20,1789.66,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,SEDAN,HYBRID,10928.9,2040,5,0,40,11,10200,PERSONAL,FAIR,3,0,COMPREHENSIVE,500,35,287.1,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,3,SUV,DIESEL,19453.62,3240,4,1,45,25,15800,PERSONAL,EXCELLENT,2,0,COMPREHENSIVE,500,20,848.28,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,18,HATCHBACK,PETROL,4000.0,1570,3,1,35,12,15600,PERSONAL,GOOD,1,0,ZERO_DEP_PREMIUM,500,35,250.0,SUBURBAN,PRIVATE_DRIVEWAY
1,2570.29,0,34,16,SUV,ELECTRIC,8242.11,800,4,1,38,10,18400,PERSONAL,GOOD,3,0,COMPREHENSIVE,500,50,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,13,SUV,PETROL,8538.48,1580,1,0,55,26,19800,COMMUTE,GOOD,1,0,COMPREHENSIVE,500,20,294.69,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,13,SEDAN,HYBRID,5891.19,2060,3,0,36,9,17200,PERSONAL,POOR,1,1,COMPREHENSIVE,1000,35,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,11,SEDAN,HYBRID,8723.11,2270,1,1,26,4,18000,PERSONAL,GOOD,0,1,ZERO_DEP_PREMIUM,250,45,301.21,URBAN,STREET_PARKING
0,0.0,0,0,1,SEDAN,PETROL,19533.25,2210,4,1,18,0,19900,PERSONAL,EXCELLENT,1,2,THIRD_PARTY,500,20,250.7,SUBURBAN,STREET_PARKING
0,0.0,0,0,7,SEDAN,PETROL,12008.68,1970,3,1,31,9,10500,COMMUTE,GOOD,1,0,THIRD_PARTY,250,25,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,9,LUXURY_COUPE,DIESEL,30036.99,2560,2,0,27,7,10000,PERSONAL,GOOD,1,0,COMPREHENSIVE,250,35,1093.06,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,17,HATCHBACK,PETROL,4000.0,2080,5,0,21,2,17900,PERSONAL,GOOD,3,0,COMPREHENSIVE,500,20,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,4,SUV,CNG,28993.24,830,4,1,27,5,2900,PERSONAL,EXCELLENT,0,0,THIRD_PARTY,500,45,375.38,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,9,SUV,PETROL,16268.41,800,5,1,28,7,5700,PERSONAL,POOR,0,1,COMPREHENSIVE,250,20,625.36,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,HATCHBACK,PETROL,11915.8,2960,5,0,27,6,3100,PERSONAL,POOR,1,0,COMPREHENSIVE,250,45,317.23,URBAN,STREET_PARKING
0,0.0,0,0,2,SEDAN,PETROL,20451.88,1570,5,1,61,39,21200,PERSONAL,GOOD,2,0,ZERO_DEP_PREMIUM,250,20,970.2,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SEDAN,ELECTRIC,22259.21,1950,5,0,19,0,21000,COMMUTE,GOOD,0,0,COMPREHENSIVE,500,20,681.3,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,HATCHBACK,DIESEL,8185.06,800,3,0,50,15,19400,PERSONAL,EXCELLENT,0,2,ZERO_DEP_PREMIUM,1000,50,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SUV,HYBRID,29448.16,2600,3,1,49,22,14300,PERSONAL,GOOD,1,1,COMPREHENSIVE,250,45,711.37,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,1,HATCHBACK,CNG,13345.4,2350,3,0,51,25,11100,PERSONAL,EXCELLENT,3,0,COMPREHENSIVE,1000,50,332.25,SUBURBAN,STREET_PARKING
0,0.0,0,0,6,COMMERCIAL_VAN,DIESEL,18562.96,800,2,0,41,13,12500,PERSONAL,EXCELLENT,1,1,ZERO_DEP_PREMIUM,2000,0,1004.78,METROPOLITAN,STREET_PARKING
0,0.0,0,0,3,TRUCK,PETROL,29960.22,2090,3,1,60,22,16500,PERSONAL,FAIR,1,0,COMPREHENSIVE,500,25,1144.58,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,10,SEDAN,PETROL,10399.14,1770,5,1,42,22,18500,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,500,0,358.86,SUBURBAN,STREET_PARKING
0,0.0,0,0,0,SEDAN,HYBRID,23160.97,800,3,0,39,11,6800,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,250,25,639.53,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,5,SEDAN,PETROL,13391.09,1920,3,1,58,32,18600,COMMUTE,POOR,1,2,ZERO_DEP_PREMIUM,500,20,538.62,RURAL,LOCKED_GARAGE
0,0.0,0,0,8,TRUCK,HYBRID,22004.56,2980,5,0,40,18,21000,PERSONAL,POOR,0,0,COMPREHENSIVE,1000,0,807.2,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,18,COMMERCIAL_VAN,HYBRID,7997.71,1810,1,0,20,1,19300,COMMUTE,EXCELLENT,2,0,COMPREHENSIVE,250,0,357.16,URBAN,PRIVATE_DRIVEWAY
1,2459.01,0,22,12,COMMERCIAL_VAN,DIESEL,9477.5,800,3,0,49,20,4300,RIDESHARE,GOOD,0,1,COMPREHENSIVE,500,0,463.05,RURAL,STREET_PARKING
0,0.0,0,0,16,SUV,DIESEL,7335.76,930,3,0,57,35,18800,PERSONAL,FAIR,1,0,ZERO_DEP_PREMIUM,250,25,250.0,RURAL,LOCKED_GARAGE
0,0.0,0,0,6,TRUCK,CNG,26808.78,2220,2,1,46,19,13500,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,1000,0,1022.61,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,HATCHBACK,ELECTRIC,5419.24,1440,4,1,37,9,24100,COMMUTE,GOOD,1,1,ZERO_DEP_PREMIUM,250,20,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,7,TRUCK,DIESEL,23375.85,2150,2,1,46,11,13200,PERSONAL,POOR,0,0,ZERO_DEP_PREMIUM,500,25,1035.4,URBAN,LOCKED_GARAGE
0,0.0,0,0,16,HATCHBACK,PETROL,4186.46,1430,4,1,52,32,21200,COMMERCIAL,GOOD,0,0,COMPREHENSIVE,1000,0,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,18,SEDAN,DIESEL,4000.0,800,2,1,28,9,23500,COMMUTE,POOR,4,0,ZERO_DEP_PREMIUM,500,20,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,18,SEDAN,PETROL,6043.1,2120,1,0,18,0,19300,PERSONAL,GOOD,1,1,COMPREHENSIVE,500,20,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,14,LUXURY_COUPE,CNG,17311.62,2910,1,1,40,12,10400,RIDESHARE,FAIR,0,1,THIRD_PARTY,500,0,342.97,SUBURBAN,STREET_PARKING
0,0.0,0,0,9,SUV,DIESEL,13371.23,1940,5,0,57,22,17100,PERSONAL,GOOD,0,1,THIRD_PARTY,2000,25,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,SUV,ELECTRIC,15299.4,1880,3,0,26,6,8800,PERSONAL,EXCELLENT,0,0,COMPREHENSIVE,1000,25,476.18,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,18,SUV,PETROL,8961.36,1420,4,1,24,6,10400,COMMUTE,GOOD,4,1,ZERO_DEP_PREMIUM,1000,35,483.86,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,5,SUV,HYBRID,19924.3,1210,3,0,45,25,21600,RIDESHARE,FAIR,0,0,THIRD_PARTY,1000,0,464.56,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,COMMERCIAL_VAN,PETROL,18394.17,940,3,0,39,12,14300,COMMUTE,POOR,1,0,THIRD_PARTY,250,50,250.0,RURAL,STREET_PARKING
1,5517.23,0,26,17,SEDAN,ELECTRIC,5517.23,2600,2,0,32,13,13100,COMMUTE,GOOD,1,1,ZERO_DEP_PREMIUM,250,50,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,7,SEDAN,PETROL,15117.35,1590,2,1,58,25,24700,PERSONAL,GOOD,0,1,THIRD_PARTY,1000,0,251.2,METROPOLITAN,STREET_PARKING
0,0.0,0,0,4,TRUCK,HYBRID,27715.35,1220,5,1,33,8,23100,PERSONAL,POOR,0,0,ZERO_DEP_PREMIUM,500,50,955.73,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,HATCHBACK,DIESEL,6268.18,1580,5,1,47,14,7000,PERSONAL,EXCELLENT,4,1,COMPREHENSIVE,500,0,294.98,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,SEDAN,DIESEL,13563.94,800,2,0,54,27,14700,COMMERCIAL,GOOD,1,0,COMPREHENSIVE,250,45,427.11,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,16,SEDAN,PETROL,5516.21,1760,2,0,39,9,11500,PERSONAL,EXCELLENT,2,0,ZERO_DEP_PREMIUM,250,0,366.39,METROPOLITAN,STREET_PARKING
0,0.0,0,0,17,SEDAN,PETROL,6190.81,1690,3,1,54,27,12400,PERSONAL,FAIR,1,0,ZERO_DEP_PREMIUM,250,45,250.0,URBAN,STREET_PARKING
0,0.0,0,0,5,SEDAN,PETROL,16152.69,1250,4,1,51,14,20800,PERSONAL,GOOD,0,0,COMPREHENSIVE,1000,25,496.44,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,SEDAN,PETROL,9475.34,990,5,1,45,14,18400,COMMERCIAL,POOR,0,0,COMPREHENSIVE,500,0,363.18,RURAL,STREET_PARKING
0,0.0,0,0,18,SEDAN,DIESEL,5478.38,1970,1,0,37,18,3700,PERSONAL,FAIR,1,1,COMPREHENSIVE,1000,20,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,14,HATCHBACK,DIESEL,4000.0,1550,5,0,62,41,21300,PERSONAL,EXCELLENT,0,0,THIRD_PARTY,1000,0,250.0,URBAN,STREET_PARKING
0,0.0,0,0,4,TRUCK,PETROL,26103.15,1040,3,1,55,30,11000,PERSONAL,GOOD,2,2,COMPREHENSIVE,250,0,1387.34,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,11,COMMERCIAL_VAN,DIESEL,13561.26,2380,2,1,52,16,16900,PERSONAL,EXCELLENT,0,0,THIRD_PARTY,250,35,250.0,URBAN,PRIVATE_DRIVEWAY
